0,-1.0,-766.0,128.0,0.140625
1,-1.0,-726.0,131.0,0.129771
2,-1.0,-648.0,123.0,0.146341
3,-1.0,-764.0,124.0,0.137097
4,-1.0,-584.0,130.0,0.153846
7,-1.0,-518.0,120.0,0.283333
9,-1.0,-962.0,133.0,0.180451
11,-1.0,-778.0,116.0,0.206897
12,-1.0,-876.0,123.0,0.203252
14,-1.0,-976.0,123.0,0.195122
15,-1.0,-768.0,117.0,0.188034
16,-1.0,-536.0,110.0,0.190909
17,-1.0,-514.0,120.0,0.225
18,-1.0,-718.0,120.0,0.266667
19,-1.0,-724.0,119.0,0.226891
21,-1.0,-378.0,118.0,0.279661
22,-1.0,-592.0,118.0,0.305085
24,-1.0,-574.0,119.0,0.260504
25,-1.0,-778.0,121.0,0.264463
26,-1.0,-608.0,119.0,0.277311
27,-1.0,-636.0,121.0,0.256198
28,-1.0,-734.0,121.0,0.256198
29,-1.0,-566.0,122.0,0.254098
31,-1.0,-866.0,120.0,0.216667
32,-1.0,-774.0,122.0,0.221311
34,-1.0,-934.0,121.0,0.206612
37,-1.0,-676.0,120.0,0.241667
39,-1.0,-698.0,118.0,0.262712
40,-1.0,-814.0,118.0,0.245763
41,-1.0,-826.0,120.0,0.225
42,-1.0,-764.0,121.0,0.231405
43,-1.0,-938.0,120.0,0.216667
44,-1.0,-816.0,121.0,0.22314
45,-1.0,-786.0,120.0,0.216667
46,-1.0,-542.0,116.0,0.241379
47,-1.0,-1022.0,117.0,0.239316
48,-1.0,-736.0,117.0,0.205128
50,-1.0,-964.0,116.0,0.206897
51,-1.0,-968.0,122.0,0.237705
52,-1.0,-636.0,116.0,0.206897
53,-1.0,-740.0,116.0,0.206897
54,-1.0,-820.0,116.0,0.206897
55,-1.0,-632.0,117.0,0.239316
56,-1.0,-836.0,117.0,0.213675
57,-1.0,-820.0,116.0,0.215517
58,-1.0,-654.0,116.0,0.206897
59,-1.0,-932.0,121.0,0.22314
60,-1.0,-700.0,117.0,0.247863
61,-1.0,-762.0,117.0,0.247863
62,-1.0,-716.0,117.0,0.247863
64,-1.0,-650.0,117.0,0.239316
65,-1.0,-628.0,128.0,0.25
66,-1.0,-852.0,121.0,0.231405
67,-1.0,-640.0,117.0,0.222222
68,-1.0,-550.0,117.0,0.264957
69,-1.0,-424.0,117.0,0.264957
70,-1.0,-582.0,116.0,0.198276
71,-1.0,-770.0,116.0,0.189655
72,-1.0,-688.0,117.0,0.188034
73,-1.0,-616.0,117.0,0.179487
74,-1.0,-776.0,116.0,0.241379
75,-1.0,-584.0,115.0,0.252174
76,-1.0,-906.0,120.0,0.233333
77,-1.0,-642.0,115.0,0.234783
78,-1.0,-374.0,104.0,0.346154
80,-1.0,-624.0,112.0,0.196429
81,-1.0,-714.0,111.0,0.18018
82,-1.0,-494.0,114.0,0.236842
84,-1.0,-674.0,123.0,0.186992
85,-1.0,-928.0,117.0,0.196581
86,-1.0,-766.0,111.0,0.216216
87,-1.0,-682.0,127.0,0.212598
88,-1.0,-934.0,120.0,0.216667
89,-1.0,-1194.0,130.0,0.153846
90,-1.0,-606.0,120.0,0.25
91,-1.0,-554.0,120.0,0.308333
92,-1.0,-430.0,119.0,0.294118
93,-1.0,-684.0,121.0,0.239669
94,-1.0,-540.0,119.0,0.285714
95,-1.0,-662.0,120.0,0.258333
96,-1.0,-584.0,120.0,0.241667
97,-1.0,-644.0,121.0,0.256198
98,-1.0,-768.0,119.0,0.210084
99,-1.0,-918.0,119.0,0.226891
100,-1.0,-784.0,119.0,0.226891
101,-1.0,-868.0,119.0,0.218487
102,-1.0,-846.0,119.0,0.226891
103,-1.0,-680.0,119.0,0.235294
104,-1.0,-700.0,119.0,0.235294
105,-1.0,-744.0,119.0,0.235294
107,-1.0,-504.0,121.0,0.272727
108,-1.0,-630.0,121.0,0.247934
111,-1.0,-746.0,119.0,0.226891
112,-1.0,-670.0,121.0,0.239669
113,-1.0,-510.0,121.0,0.239669
114,-1.0,-730.0,119.0,0.226891
115,-1.0,-590.0,118.0,0.254237
116,-1.0,-782.0,119.0,0.210084
117,-1.0,-680.0,119.0,0.201681
118,-1.0,-626.0,119.0,0.294118
120,-1.0,-824.0,118.0,0.220339
122,-1.0,-644.0,118.0,0.220339
124,-1.0,-770.0,119.0,0.193277
125,-1.0,-836.0,118.0,0.211864
126,-1.0,-850.0,118.0,0.20339
127,-1.0,-632.0,118.0,0.220339
128,-1.0,-694.0,118.0,0.254237
131,-1.0,-828.0,118.0,0.220339
132,-1.0,-746.0,118.0,0.245763
133,-1.0,-676.0,118.0,0.220339
134,-1.0,-746.0,118.0,0.211864
135,-1.0,-758.0,119.0,0.201681
137,-1.0,-636.0,118.0,0.228814
138,-1.0,-816.0,118.0,0.194915
139,-1.0,-852.0,118.0,0.211864
141,-1.0,-772.0,121.0,0.231405
142,-1.0,-842.0,118.0,0.220339
144,-1.0,-656.0,119.0,0.235294
146,-1.0,-778.0,118.0,0.20339
147,-1.0,-812.0,119.0,0.218487
148,-1.0,-774.0,119.0,0.201681
149,-1.0,-780.0,118.0,0.220339
150,-1.0,-820.0,119.0,0.218487
151,-1.0,-668.0,119.0,0.268908
152,-1.0,-834.0,119.0,0.218487
153,-1.0,-792.0,119.0,0.201681
154,-1.0,-740.0,118.0,0.20339
155,-1.0,-750.0,119.0,0.210084
156,-1.0,-870.0,119.0,0.218487
157,-1.0,-622.0,118.0,0.237288
