0,0.304688,0.234375,0.140625,0.304688,0.234375
1,0.328244,0.229008,0.129771,0.328244,0.229008
3,0.322581,0.233871,0.137097,0.322581,0.233871
4,0.392308,0.184615,0.153846,0.392308,0.184615
5,0.169355,0.314516,0.193548,0.169355,0.314516
6,0.216667,0.275,0.25,0.216667,0.275
7,0.233333,0.258333,0.283333,0.233333,0.258333
8,0.225,0.275,0.241667,0.225,0.275
9,0.142857,0.338346,0.180451,0.142857,0.338346
10,0.241667,0.25,0.275,0.241667,0.25
12,0.162602,0.300813,0.203252,0.162602,0.300813
13,0.154472,0.300813,0.195122,0.154472,0.300813
14,0.138211,0.308943,0.195122,0.138211,0.308943
15,0.153846,0.316239,0.188034,0.153846,0.316239
17,0.208333,0.308333,0.225,0.208333,0.308333
18,0.208333,0.233333,0.266667,0.208333,0.233333
19,0.218487,0.252101,0.226891,0.218487,0.252101
20,0.338983,0.152542,0.313559,0.338983,0.152542
21,0.347458,0.152542,0.279661,0.347458,0.152542
23,0.22314,0.239669,0.247934,0.22314,0.239669
24,0.210084,0.235294,0.260504,0.210084,0.235294
26,0.235294,0.226891,0.277311,0.235294,0.226891
27,0.22314,0.239669,0.256198,0.22314,0.239669
28,0.22314,0.239669,0.256198,0.22314,0.239669
30,0.284553,0.227642,0.243902,0.284553,0.227642
31,0.175,0.283333,0.216667,0.175,0.283333
32,0.155738,0.254098,0.221311,0.155738,0.254098
33,0.216667,0.266667,0.233333,0.216667,0.266667
34,0.14876,0.297521,0.206612,0.14876,0.297521
35,0.134454,0.302521,0.201681,0.134454,0.302521
36,0.14876,0.272727,0.214876,0.14876,0.272727
38,0.139344,0.295082,0.213115,0.139344,0.295082
41,0.116667,0.3,0.225,0.116667,0.3
42,0.140496,0.297521,0.231405,0.140496,0.297521
43,0.175,0.258333,0.216667,0.175,0.258333
44,0.132231,0.297521,0.22314,0.132231,0.297521
45,0.191667,0.25,0.216667,0.191667,0.25
48,0.153846,0.307692,0.205128,0.153846,0.307692
49,0.198276,0.275862,0.206897,0.198276,0.275862
50,0.198276,0.275862,0.206897,0.198276,0.275862
