2,0.333333,0.211382,0.146341,0.333333,0.211382
4,0.392308,0.184615,0.153846,0.392308,0.184615
5,0.169355,0.314516,0.193548,0.169355,0.314516
6,0.216667,0.275,0.25,0.216667,0.275
7,0.233333,0.258333,0.283333,0.233333,0.258333
8,0.225,0.275,0.241667,0.225,0.275
9,0.142857,0.338346,0.180451,0.142857,0.338346
10,0.241667,0.25,0.275,0.241667,0.25
11,0.172414,0.301724,0.206897,0.172414,0.301724
12,0.162602,0.300813,0.203252,0.162602,0.300813
13,0.154472,0.300813,0.195122,0.154472,0.300813
14,0.138211,0.308943,0.195122,0.138211,0.308943
16,0.281818,0.245455,0.190909,0.281818,0.245455
18,0.208333,0.233333,0.266667,0.208333,0.233333
19,0.218487,0.252101,0.226891,0.218487,0.252101
20,0.338983,0.152542,0.313559,0.338983,0.152542
21,0.347458,0.152542,0.279661,0.347458,0.152542
22,0.338983,0.152542,0.305085,0.338983,0.152542
23,0.22314,0.239669,0.247934,0.22314,0.239669
24,0.210084,0.235294,0.260504,0.210084,0.235294
25,0.22314,0.239669,0.264463,0.22314,0.239669
26,0.235294,0.226891,0.277311,0.235294,0.226891
28,0.22314,0.239669,0.256198,0.22314,0.239669
29,0.221311,0.237705,0.254098,0.221311,0.237705
30,0.284553,0.227642,0.243902,0.284553,0.227642
32,0.155738,0.254098,0.221311,0.155738,0.254098
33,0.216667,0.266667,0.233333,0.216667,0.266667
35,0.134454,0.302521,0.201681,0.134454,0.302521
36,0.14876,0.272727,0.214876,0.14876,0.272727
37,0.233333,0.275,0.241667,0.233333,0.275
38,0.139344,0.295082,0.213115,0.139344,0.295082
39,0.135593,0.322034,0.262712,0.135593,0.322034
40,0.135593,0.330508,0.245763,0.135593,0.330508
42,0.140496,0.297521,0.231405,0.140496,0.297521
43,0.175,0.258333,0.216667,0.175,0.258333
45,0.191667,0.25,0.216667,0.191667,0.25
46,0.215517,0.267241,0.241379,0.215517,0.267241
47,0.145299,0.290598,0.239316,0.145299,0.290598
48,0.153846,0.307692,0.205128,0.153846,0.307692
49,0.198276,0.275862,0.206897,0.198276,0.275862
50,0.198276,0.275862,0.206897,0.198276,0.275862
51,0.122951,0.295082,0.237705,0.122951,0.295082
52,0.198276,0.275862,0.206897,0.198276,0.275862
55,0.17094,0.290598,0.239316,0.17094,0.290598
56,0.162393,0.299145,0.213675,0.162393,0.299145
57,0.198276,0.275862,0.215517,0.198276,0.275862
58,0.206897,0.267241,0.206897,0.206897,0.267241
59,0.132231,0.297521,0.22314,0.132231,0.297521
61,0.230769,0.205128,0.247863,0.230769,0.205128
62,0.239316,0.205128,0.247863,0.239316,0.205128
63,0.247863,0.222222,0.230769,0.247863,0.222222
64,0.213675,0.222222,0.239316,0.213675,0.222222
66,0.132231,0.280992,0.231405,0.132231,0.280992
67,0.222222,0.222222,0.222222,0.222222,0.222222
68,0.239316,0.222222,0.264957,0.239316,0.222222
69,0.230769,0.230769,0.264957,0.230769,0.230769
72,0.222222,0.290598,0.188034,0.222222,0.290598
73,0.230769,0.290598,0.179487,0.230769,0.290598
75,0.234783,0.252174,0.252174,0.234783,0.252174
76,0.133333,0.283333,0.233333,0.133333,0.283333
78,0.201923,0.240385,0.346154,0.201923,0.240385
79,0.245614,0.236842,0.280702,0.245614,0.236842
80,0.241071,0.267857,0.196429,0.241071,0.267857
81,0.261261,0.252252,0.18018,0.261261,0.252252
82,0.22807,0.254386,0.236842,0.22807,0.254386
83,0.232759,0.241379,0.206897,0.232759,0.241379
84,0.260163,0.211382,0.186992,0.260163,0.211382
85,0.153846,0.307692,0.196581,0.153846,0.307692
86,0.225225,0.261261,0.216216,0.225225,0.261261
88,0.141667,0.3,0.216667,0.141667,0.3
89,0.107692,0.361538,0.153846,0.107692,0.361538
90,0.216667,0.258333,0.25,0.216667,0.258333
92,0.235294,0.218487,0.294118,0.235294,0.218487
94,0.243697,0.201681,0.285714,0.243697,0.201681
95,0.225,0.25,0.258333,0.225,0.25
96,0.25,0.25,0.241667,0.25,0.25
98,0.218487,0.268908,0.210084,0.218487,0.268908
99,0.235294,0.252101,0.226891,0.235294,0.252101
102,0.226891,0.260504,0.226891,0.226891,0.260504
103,0.235294,0.252101,0.235294,0.235294,0.252101
104,0.226891,0.260504,0.235294,0.226891,0.260504
105,0.226891,0.260504,0.235294,0.226891,0.260504
106,0.218487,0.268908,0.218487,0.218487,0.268908
107,0.231405,0.239669,0.272727,0.231405,0.239669
109,0.211864,0.271186,0.228814,0.211864,0.271186
110,0.226891,0.260504,0.226891,0.226891,0.260504
112,0.231405,0.239669,0.239669,0.231405,0.239669
113,0.239669,0.247934,0.239669,0.239669,0.247934
115,0.237288,0.237288,0.254237,0.237288,0.237288
